orpha_code,hpo_id,frequency
ORPHA:33110,HP:0012378,Freq:VF
ORPHA:33110,HP:0012735,Freq:VF
ORPHA:33110,HP:0001875,Freq:OC
ORPHA:33110,HP:0001369,Freq:F
ORPHA:33110,HP:0002110,Freq:OC
ORPHA:33110,HP:0004432,Freq:VF
ORPHA:33110,HP:0001508,Freq:F
ORPHA:33110,HP:0000389,Freq:VF
ORPHA:33110,HP:0001581,Freq:VF
ORPHA:33110,HP:0001944,Freq:OC
ORPHA:33110,HP:0002719,Freq:VF
ORPHA:261323,HP:0001903,Freq:OC
ORPHA:261323,HP:0000958,Freq:OC
ORPHA:261323,HP:0008404,Freq:OC
ORPHA:261323,HP:0012745,Freq:OC
ORPHA:261323,HP:0012172,Freq:OC
ORPHA:261323,HP:0002465,Freq:OC
ORPHA:261323,HP:0000414,Freq:F
ORPHA:261323,HP:0000463,Freq:OC
ORPHA:261323,HP:0001999,Freq:F
ORPHA:261323,HP:0000752,Freq:OC
ORPHA:261323,HP:0011344,Freq:F
ORPHA:261323,HP:0100703,Freq:OC
ORPHA:261323,HP:0008947,Freq:OC
ORPHA:261323,HP:0008551,Freq:OC
ORPHA:261323,HP:0001156,Freq:F
ORPHA:261323,HP:0000708,Freq:F
ORPHA:261323,HP:0000494,Freq:OC
ORPHA:261323,HP:0002750,Freq:OC
ORPHA:261323,HP:0030215,Freq:OC
ORPHA:261323,HP:0009597,Freq:OC
ORPHA:261323,HP:0002307,Freq:OC
ORPHA:261323,HP:0003086,Freq:OC
ORPHA:261323,HP:0100716,Freq:OC
ORPHA:261323,HP:0000486,Freq:OC
ORPHA:261323,HP:0006979,Freq:F
ORPHA:261323,HP:0000678,Freq:OC
ORPHA:261323,HP:0007874,Freq:OC
ORPHA:261323,HP:0000252,Freq:F
ORPHA:261323,HP:0001250,Freq:F
ORPHA:261323,HP:0000369,Freq:OC
ORPHA:261323,HP:0012471,Freq:OC
ORPHA:261323,HP:0000316,Freq:OC
ORPHA:261323,HP:0001106,Freq:OC
ORPHA:261323,HP:0001249,Freq:F
ORPHA:261323,HP:0001531,Freq:F
ORPHA:261323,HP:0012385,Freq:F
ORPHA:261323,HP:0002714,Freq:OC
ORPHA:261323,HP:0000960,Freq:OC
ORPHA:261323,HP:0008872,Freq:F
ORPHA:261323,HP:0001274,Freq:OC
ORPHA:261323,HP:0000219,Freq:OC
ORPHA:261323,HP:0030084,Freq:F
ORPHA:261323,HP:0000311,Freq:OC
ORPHA:261323,HP:0001344,Freq:F
ORPHA:261323,HP:0010230,Freq:OC
ORPHA:261323,HP:0009226,Freq:OC
ORPHA:261323,HP:0030799,Freq:OC
ORPHA:261323,HP:0000179,Freq:OC
ORPHA:261323,HP:0001792,Freq:F
ORPHA:261323,HP:0000403,Freq:OC
ORPHA:261323,HP:0000319,Freq:OC
ORPHA:261323,HP:0004322,Freq:F
ORPHA:261323,HP:0001873,Freq:VF
ORPHA:261323,HP:0011800,Freq:OC
ORPHA:261323,HP:0003763,Freq:OC
ORPHA:261323,HP:0000280,Freq:F
ORPHA:261323,HP:0008897,Freq:F
ORPHA:261323,HP:0002557,Freq:OC
ORPHA:261323,HP:0001631,Freq:OC
ORPHA:261584,HP:0011078,Freq:F
ORPHA:261584,HP:0002584,Freq:F
ORPHA:261584,HP:0200040,Freq:F
ORPHA:261584,HP:0100246,Freq:VR
ORPHA:261584,HP:0000077,Freq:VR
ORPHA:261584,HP:0000470,Freq:OC
ORPHA:261584,HP:0100245,Freq:OC
ORPHA:261584,HP:0004482,Freq:F
ORPHA:261584,HP:0000954,Freq:OC
ORPHA:261584,HP:0000348,Freq:F
ORPHA:261584,HP:0005227,Freq:VF
ORPHA:261584,HP:0002884,Freq:VR
ORPHA:261584,HP:0000455,Freq:F
ORPHA:261584,HP:0002162,Freq:OC
ORPHA:261584,HP:0000316,Freq:F
ORPHA:261584,HP:0000303,Freq:F
ORPHA:261584,HP:0000160,Freq:F
ORPHA:261584,HP:0003003,Freq:OC
ORPHA:261584,HP:0006536,Freq:OC
ORPHA:261584,HP:0001256,Freq:F
ORPHA:261584,HP:0000215,Freq:F
ORPHA:261584,HP:0000343,Freq:F
ORPHA:261584,HP:0001290,Freq:OC
ORPHA:261584,HP:0010522,Freq:F
ORPHA:261584,HP:0002064,Freq:OC
ORPHA:261584,HP:0007766,Freq:OC
ORPHA:261584,HP:0007649,Freq:F
ORPHA:261584,HP:0002234,Freq:F
ORPHA:261584,HP:0000218,Freq:F
ORPHA:261584,HP:0001115,Freq:OC
ORPHA:261584,HP:0000347,Freq:OC
ORPHA:261584,HP:0000494,Freq:F
ORPHA:261584,HP:0000276,Freq:F
ORPHA:261584,HP:0004783,Freq:F
ORPHA:261584,HP:0001891,Freq:F
ORPHA:847,HP:0002120,Freq:OC
ORPHA:847,HP:0002381,Freq:VF
ORPHA:847,HP:0010461,Freq:VF
ORPHA:847,HP:0011800,Freq:F
ORPHA:847,HP:0002017,Freq:OC
ORPHA:847,HP:0002251,Freq:OC
ORPHA:847,HP:0000232,Freq:F
ORPHA:847,HP:0011328,Freq:VF
ORPHA:847,HP:0004322,Freq:F
ORPHA:847,HP:0000077,Freq:OC
ORPHA:847,HP:0000545,Freq:OC
ORPHA:847,HP:0012736,Freq:VF
ORPHA:847,HP:0000457,Freq:F
ORPHA:847,HP:0000037,Freq:VF
ORPHA:847,HP:0000618,Freq:OC
ORPHA:847,HP:0001274,Freq:OC
ORPHA:847,HP:0002383,Freq:OC
ORPHA:847,HP:0008872,Freq:OC
ORPHA:847,HP:0001249,Freq:VF
ORPHA:847,HP:0002020,Freq:VF
ORPHA:847,HP:0001258,Freq:OC
ORPHA:847,HP:0000717,Freq:F
ORPHA:847,HP:0000316,Freq:VF
ORPHA:847,HP:0000126,Freq:OC
ORPHA:847,HP:0004209,Freq:OC
ORPHA:847,HP:0000010,Freq:OC
ORPHA:847,HP:0000028,Freq:VF
ORPHA:847,HP:0000179,Freq:F
ORPHA:847,HP:0010806,Freq:F
ORPHA:847,HP:0001522,Freq:OC
ORPHA:847,HP:0000648,Freq:OC
ORPHA:847,HP:0002019,Freq:OC
ORPHA:847,HP:0100716,Freq:OC
ORPHA:847,HP:0000271,Freq:VF
ORPHA:847,HP:0001252,Freq:F
ORPHA:847,HP:0001250,Freq:F
ORPHA:847,HP:0000252,Freq:VF
ORPHA:847,HP:0010804,Freq:F
ORPHA:847,HP:0100022,Freq:OC
ORPHA:847,HP:0000286,Freq:F
ORPHA:847,HP:0012368,Freq:VF
ORPHA:847,HP:0001371,Freq:OC
ORPHA:847,HP:0000716,Freq:OC
ORPHA:847,HP:0000463,Freq:F
ORPHA:847,HP:0000158,Freq:F
ORPHA:847,HP:0000407,Freq:OC
ORPHA:847,HP:0001903,Freq:OC
ORPHA:847,HP:0001387,Freq:OC
ORPHA:847,HP:0000062,Freq:VF
ORPHA:847,HP:0001762,Freq:F
ORPHA:847,HP:0001156,Freq:OC
ORPHA:847,HP:0000506,Freq:F
ORPHA:847,HP:0000708,Freq:VF
ORPHA:847,HP:0002580,Freq:OC
ORPHA:847,HP:0000164,Freq:OC
ORPHA:847,HP:0011902,Freq:F
ORPHA:847,HP:0008736,Freq:F
ORPHA:240071,HP:0100710,Freq:F
ORPHA:240071,HP:0007256,Freq:OC
ORPHA:240071,HP:0007164,Freq:F
ORPHA:240071,HP:0000633,Freq:F
ORPHA:240071,HP:0000605,Freq:F
ORPHA:240071,HP:0002067,Freq:F
ORPHA:240071,HP:0001332,Freq:OC
ORPHA:240071,HP:0000622,Freq:F
ORPHA:240071,HP:0002172,Freq:VF
ORPHA:240071,HP:0002548,Freq:OC
ORPHA:240071,HP:0000514,Freq:F
ORPHA:240071,HP:0000570,Freq:F
ORPHA:240071,HP:0007158,Freq:F
ORPHA:240071,HP:0002527,Freq:VF
ORPHA:240071,HP:0000643,Freq:F
ORPHA:240071,HP:0002530,Freq:F
ORPHA:240071,HP:0002304,Freq:OC
ORPHA:240071,HP:0001260,Freq:F
ORPHA:240071,HP:0002068,Freq:OC
ORPHA:240071,HP:0002141,Freq:F
ORPHA:240071,HP:0000511,Freq:F
ORPHA:240071,HP:0001268,Freq:VF
ORPHA:240071,HP:0000613,Freq:F
ORPHA:240071,HP:0001337,Freq:OC
ORPHA:240071,HP:0030953,Freq:F
ORPHA:240071,HP:0007086,Freq:OC
ORPHA:240071,HP:0001300,Freq:F
ORPHA:240071,HP:0006921,Freq:OC
ORPHA:79406,HP:0002860,Crit:E
ORPHA:79406,HP:0012252,Crit:E
ORPHA:79406,HP:0006297,Freq:F
ORPHA:79406,HP:0011355,Freq:OC
ORPHA:79406,HP:0008066,Freq:F
ORPHA:79406,HP:0000478,Crit:E
ORPHA:79406,HP:0000982,Crit:E
ORPHA:79406,HP:0007455,Freq:F
ORPHA:79406,HP:0001030,Freq:F
ORPHA:79406,HP:0008404,Freq:F
ORPHA:79406,HP:0002671,Crit:E
ORPHA:79406,HP:0004386,Crit:E
ORPHA:79406,HP:0001798,Freq:F
ORPHA:79406,HP:0001056,Crit:E
ORPHA:79406,HP:0001903,Crit:E
ORPHA:79406,HP:0012056,Crit:E
ORPHA:79406,HP:0001965,Crit:E
ORPHA:79406,HP:0010562,Crit:E
ORPHA:79406,HP:0000975,Freq:OC
ORPHA:79406,HP:0200097,Freq:OC
ORPHA:79406,HP:0000079,Crit:E
ORPHA:79406,HP:0004057,Crit:E
ORPHA:79406,HP:0020117,Freq:OC
ORPHA:79406,HP:0001075,Crit:E
ORPHA:79406,HP:0000670,Freq:OC
ORPHA:79406,HP:0001510,Crit:E
ORPHA:79406,HP:0031464,Crit:E
ORPHA:2199,HP:0001220,Freq:F
ORPHA:2199,HP:0010765,Freq:F
ORPHA:2199,HP:0032541,Freq:F
ORPHA:2199,HP:0001231,Freq:F
ORPHA:2199,HP:0025114,Freq:OC
ORPHA:2199,HP:0007447,Freq:F
ORPHA:2199,HP:0001217,Freq:F
ORPHA:2199,HP:0025092,Freq:F
ORPHA:2199,HP:0007543,Freq:VF
ORPHA:2199,HP:0010830,Freq:OC
ORPHA:2199,HP:0008066,Freq:OC
ORPHA:2199,HP:0010829,Freq:OC
ORPHA:2199,HP:0000972,Freq:VF
ORPHA:2199,HP:0000975,Freq:OC
ORPHA:2199,HP:0012385,Freq:OC
ORPHA:1345,HP:0004420,Freq:OC
ORPHA:1345,HP:0001635,Freq:F
ORPHA:1345,HP:0005108,Freq:VF
ORPHA:1345,HP:0011675,Freq:F
ORPHA:1345,HP:0000518,Freq:VF
ORPHA:1345,HP:0002652,Freq:VF
ORPHA:1345,HP:0001387,Freq:F
ORPHA:1345,HP:0010885,Freq:F
ORPHA:1345,HP:0002204,Freq:OC
ORPHA:1345,HP:0002758,Freq:F
ORPHA:1345,HP:0001654,Freq:F
ORPHA:1345,HP:0000926,Freq:VF
ORPHA:1345,HP:0001639,Freq:VF
ORPHA:1345,HP:0000822,Freq:OC
ORPHA:171612,HP:0012898,Crit:E
ORPHA:171612,HP:0003394,Freq:OC
ORPHA:171612,HP:0002166,Freq:F
ORPHA:171612,HP:0002355,Freq:OC
ORPHA:171612,HP:0008075,Freq:OC
ORPHA:171612,HP:0002314,Freq:VF
ORPHA:171612,HP:0001347,Freq:F
ORPHA:171612,HP:0001250,Crit:E
ORPHA:171612,HP:0007350,Freq:OC
ORPHA:171612,HP:0100561,Freq:F
ORPHA:171612,HP:0007340,Freq:F
ORPHA:171612,HP:0012378,Freq:OC
ORPHA:171612,HP:0002064,Freq:OC
ORPHA:171612,HP:0003487,Freq:F
ORPHA:171612,HP:0007020,Freq:VF
ORPHA:171612,HP:0002169,Freq:OC
ORPHA:171612,HP:0002061,Freq:F
ORPHA:171612,HP:0000012,Freq:OC
ORPHA:171612,HP:0002921,Crit:E
ORPHA:171612,HP:0003457,Crit:E
ORPHA:158687,HP:0005597,Freq:F
ORPHA:158687,HP:0000695,Freq:F
ORPHA:158687,HP:0011039,Freq:OC
ORPHA:158687,HP:0000175,Freq:OC
ORPHA:158687,HP:0032449,Freq:F
ORPHA:158687,HP:0002878,Freq:F
ORPHA:158687,HP:0001638,Freq:OC
ORPHA:158687,HP:0006097,Freq:OC
ORPHA:158687,HP:0004209,Freq:OC
ORPHA:158687,HP:0001802,Freq:F
ORPHA:158687,HP:0010705,Freq:OC
ORPHA:158687,HP:0006670,Freq:OC
ORPHA:158687,HP:0031538,Freq:F
ORPHA:158687,HP:0001640,Freq:OC
ORPHA:158687,HP:0001562,Freq:OC
ORPHA:158687,HP:0001817,Freq:F
ORPHA:158687,HP:0000377,Freq:OC
ORPHA:158687,HP:0001030,Freq:F
ORPHA:158687,HP:0000924,Freq:OC
ORPHA:158687,HP:0000561,Freq:F
ORPHA:158687,HP:0002223,Freq:F
ORPHA:158687,HP:0031274,Freq:F
ORPHA:158687,HP:0001233,Freq:OC
ORPHA:158687,HP:0100792,Freq:F
ORPHA:158687,HP:0001836,Freq:OC
ORPHA:158687,HP:0002298,Freq:F
ORPHA:158687,HP:0001511,Freq:OC
ORPHA:3071,HP:0002224,Freq:VF
ORPHA:3071,HP:0002033,Freq:OC
ORPHA:3071,HP:0004690,Freq:F
ORPHA:3071,HP:0001642,Freq:VF
ORPHA:3071,HP:0001598,Freq:VF
ORPHA:3071,HP:0001231,Freq:VF
ORPHA:3071,HP:0000293,Freq:F
ORPHA:3071,HP:0000486,Freq:F
ORPHA:3071,HP:0001814,Freq:VF
ORPHA:3071,HP:0005280,Freq:VF
ORPHA:3071,HP:0000563,Freq:F
ORPHA:3071,HP:0000962,Freq:VF
ORPHA:3071,HP:0002750,Freq:VF
ORPHA:3071,HP:0007440,Freq:OC
ORPHA:3071,HP:0000164,Freq:F
ORPHA:3071,HP:0000286,Freq:F
ORPHA:3071,HP:0100679,Freq:VF
ORPHA:3071,HP:0005692,Freq:F
ORPHA:3071,HP:0000158,Freq:F
ORPHA:3071,HP:0009748,Freq:OC
ORPHA:3071,HP:0000470,Freq:VF
ORPHA:3071,HP:0001561,Freq:F
ORPHA:3071,HP:0000368,Freq:OC
ORPHA:3071,HP:0000280,Freq:OC
ORPHA:3071,HP:0002120,Freq:F
ORPHA:3071,HP:0012740,Freq:F
ORPHA:3071,HP:0004322,Freq:VF
ORPHA:3071,HP:0001629,Freq:VF
ORPHA:3071,HP:0000179,Freq:F
ORPHA:3071,HP:0007477,Freq:F
ORPHA:3071,HP:0000028,Freq:F
ORPHA:3071,HP:0001582,Freq:VF
ORPHA:3071,HP:0000474,Freq:F
ORPHA:3071,HP:0001639,Freq:F
ORPHA:3071,HP:0000256,Freq:VF
ORPHA:3071,HP:0008872,Freq:VF
ORPHA:3071,HP:0000682,Freq:F
ORPHA:3071,HP:0000189,Freq:VF
ORPHA:3071,HP:0001800,Freq:F
ORPHA:3071,HP:0009465,Freq:F
ORPHA:3071,HP:0000956,Freq:VF
ORPHA:3071,HP:0001634,Freq:F
ORPHA:3071,HP:0001595,Freq:OC
ORPHA:3071,HP:0000951,Freq:VF
ORPHA:3071,HP:0001531,Freq:VF
ORPHA:3071,HP:0002020,Freq:F
ORPHA:3071,HP:0100729,Freq:OC
ORPHA:3071,HP:0001249,Freq:F
ORPHA:61,HP:0002652,Freq:VF
ORPHA:61,HP:0000400,Freq:F
ORPHA:61,HP:0005280,Freq:VF
ORPHA:61,HP:0001252,Freq:F
ORPHA:61,HP:0010807,Freq:F
ORPHA:61,HP:0010885,Freq:OC
ORPHA:61,HP:0000389,Freq:F
ORPHA:61,HP:0001263,Freq:VF
ORPHA:61,HP:0001385,Freq:F
ORPHA:61,HP:0005978,Freq:VF
ORPHA:61,HP:0000738,Freq:OC
ORPHA:61,HP:0000336,Freq:F
ORPHA:61,HP:0002516,Freq:OC
ORPHA:61,HP:0007957,Freq:VF
ORPHA:61,HP:0002240,Freq:VF
ORPHA:61,HP:0002808,Freq:F
ORPHA:61,HP:0002205,Freq:OC
ORPHA:61,HP:0000158,Freq:VF
ORPHA:61,HP:0000023,Freq:F
ORPHA:61,HP:0011039,Freq:F
ORPHA:61,HP:0000687,Freq:OC
ORPHA:61,HP:0001744,Freq:VF
ORPHA:61,HP:0002750,Freq:VF
ORPHA:61,HP:0000708,Freq:F
ORPHA:61,HP:0011354,Freq:F
ORPHA:61,HP:0000212,Freq:F
ORPHA:61,HP:0008821,Freq:VF
ORPHA:61,HP:0006487,Freq:F
ORPHA:61,HP:0001369,Freq:OC
ORPHA:61,HP:0000365,Freq:VF
ORPHA:61,HP:0000280,Freq:VF
ORPHA:61,HP:0100240,Freq:OC
ORPHA:61,HP:0000470,Freq:F
ORPHA:61,HP:0000316,Freq:F
ORPHA:61,HP:0001249,Freq:VF
ORPHA:61,HP:0000189,Freq:F
ORPHA:61,HP:0000689,Freq:OC
ORPHA:61,HP:0000518,Freq:VF
ORPHA:61,HP:0000256,Freq:OC
ORPHA:61,HP:0004493,Freq:VF
ORPHA:61,HP:0002650,Freq:F
ORPHA:61,HP:0000303,Freq:OC
ORPHA:1308,HP:0000470,Freq:VF
ORPHA:1308,HP:0010458,Freq:VF
ORPHA:1308,HP:0010978,Freq:F
ORPHA:1308,HP:0000368,Freq:VF
ORPHA:1308,HP:0000582,Freq:VF
ORPHA:1308,HP:0001561,Freq:OC
ORPHA:1308,HP:0100720,Freq:VF
ORPHA:1308,HP:0003083,Freq:F
ORPHA:1308,HP:0010318,Freq:OC
ORPHA:1308,HP:0007598,Freq:F
ORPHA:1308,HP:0004322,Freq:F
ORPHA:1308,HP:0000233,Freq:F
ORPHA:1308,HP:0001161,Freq:OC
ORPHA:1308,HP:0000319,Freq:VF
ORPHA:1308,HP:0004209,Freq:VF
ORPHA:1308,HP:0000028,Freq:VF
ORPHA:1308,HP:0001582,Freq:F
ORPHA:1308,HP:0003196,Freq:VF
ORPHA:1308,HP:0004422,Freq:VF
ORPHA:1308,HP:0000343,Freq:VF
ORPHA:1308,HP:0010720,Freq:OC
ORPHA:1308,HP:0000175,Freq:OC
ORPHA:1308,HP:0000960,Freq:F
ORPHA:1308,HP:0000767,Freq:F
ORPHA:1308,HP:0000776,Freq:OC
ORPHA:1308,HP:0001531,Freq:F
ORPHA:1308,HP:0001249,Freq:VF
ORPHA:1308,HP:0000003,Freq:OC
ORPHA:1308,HP:0001883,Freq:F
ORPHA:1308,HP:0007370,Freq:OC
ORPHA:1308,HP:0001376,Freq:F
ORPHA:1308,HP:0001250,Freq:F
ORPHA:1308,HP:0001373,Freq:F
ORPHA:1308,HP:0000085,Freq:OC
ORPHA:1308,HP:0000252,Freq:VF
ORPHA:1308,HP:0001539,Freq:OC
ORPHA:1308,HP:0000191,Freq:F
ORPHA:1308,HP:0000486,Freq:F
ORPHA:1308,HP:0002983,Freq:F
ORPHA:1308,HP:0000243,Freq:VF
ORPHA:1308,HP:0001522,Freq:OC
ORPHA:1308,HP:0002019,Freq:OC
ORPHA:1308,HP:0005280,Freq:VF
ORPHA:1308,HP:0030680,Freq:F
ORPHA:1308,HP:0001252,Freq:F
ORPHA:1308,HP:0000212,Freq:VF
ORPHA:1308,HP:0008678,Freq:OC
ORPHA:1308,HP:0000347,Freq:VF
ORPHA:1308,HP:0007601,Freq:F
ORPHA:1308,HP:0000286,Freq:VF
ORPHA:1308,HP:0000463,Freq:VF
ORPHA:1308,HP:0000218,Freq:VF
ORPHA:1308,HP:0001770,Freq:OC
ORPHA:1308,HP:0004378,Freq:F
ORPHA:99095,HP:0001708,Freq:F
ORPHA:99095,HP:0010741,Freq:OC
ORPHA:99095,HP:0012398,Freq:F
ORPHA:99095,HP:0011682,Freq:F
ORPHA:99095,HP:0100749,Freq:OC
ORPHA:99095,HP:0001324,Freq:OC
ORPHA:99095,HP:0005180,Freq:OC
ORPHA:99095,HP:0001962,Freq:F
ORPHA:99095,HP:0001635,Freq:F
ORPHA:99095,HP:0031667,Freq:F
ORPHA:99095,HP:0001785,Freq:F
ORPHA:99095,HP:0001642,Freq:OC
ORPHA:99095,HP:0006689,Freq:F
ORPHA:99095,HP:0001945,Freq:F
ORPHA:99095,HP:0030848,Freq:OC
ORPHA:99095,HP:0031443,Freq:F
ORPHA:99095,HP:0001629,Freq:VF
ORPHA:99095,HP:0002094,Freq:F
ORPHA:99095,HP:0002092,Freq:OC
ORPHA:99095,HP:0030830,Freq:F
ORPHA:99095,HP:0002617,Freq:OC
ORPHA:99095,HP:0005168,Freq:F
ORPHA:99095,HP:0012382,Freq:VF
ORPHA:99095,HP:0030718,Freq:F
ORPHA:99095,HP:0001667,Freq:F
ORPHA:99095,HP:0012378,Freq:F
ORPHA:99095,HP:0002563,Freq:OC
ORPHA:99095,HP:0031664,Freq:F
ORPHA:238606,HP:0001337,Freq:VF
ORPHA:238606,HP:0003457,Freq:VF
ORPHA:238606,HP:0003011,Freq:VF
ORPHA:238606,HP:0003326,Freq:F
ORPHA:238606,HP:0003394,Freq:VF
ORPHA:238606,HP:0002071,Freq:OC
ORPHA:238606,HP:0100022,Freq:VF
ORPHA:369,HP:0003077,Freq:OC
ORPHA:369,HP:0000077,Freq:VR
ORPHA:369,HP:0003270,Freq:OC
ORPHA:369,HP:0002360,Freq:OC
ORPHA:369,HP:0002240,Freq:VF
ORPHA:369,HP:0001394,Freq:VR
ORPHA:369,HP:0001395,Freq:OC
ORPHA:369,HP:0000939,Freq:F
ORPHA:369,HP:0001252,Freq:OC
ORPHA:369,HP:0004322,Freq:OC
ORPHA:369,HP:0001946,Freq:F
ORPHA:369,HP:0001943,Freq:F
ORPHA:369,HP:0001270,Freq:OC
ORPHA:369,HP:0001508,Freq:F
ORPHA:369,HP:0001510,Freq:F
ORPHA:369,HP:0003710,Freq:OC
ORPHA:369,HP:0002910,Freq:F
ORPHA:369,HP:0000093,Freq:VR
ORPHA:369,HP:0000823,Freq:F
ORPHA:369,HP:0001639,Freq:VR
ORPHA:369,HP:0006580,Freq:OC
ORPHA:369,HP:0011997,Freq:VR
ORPHA:369,HP:0030973,Freq:OC
ORPHA:369,HP:0006568,Freq:VF
ORPHA:369,HP:0000737,Freq:OC
ORPHA:369,HP:0001402,Freq:VR
ORPHA:369,HP:0000938,Freq:F
ORPHA:369,HP:0004913,Freq:OC
ORPHA:254881,HP:0000182,Freq:F
ORPHA:254881,HP:0033720,Freq:F
ORPHA:254881,HP:0001336,Freq:F
ORPHA:254881,HP:0002448,Freq:F
ORPHA:254881,HP:0001260,Freq:F
ORPHA:254881,HP:0003348,Freq:F
ORPHA:254881,HP:0001310,Freq:F
ORPHA:254881,HP:0000716,Freq:F
ORPHA:254881,HP:0007334,Freq:F
ORPHA:254881,HP:0002075,Freq:F
ORPHA:254881,HP:0001332,Freq:F
ORPHA:254881,HP:0002344,Freq:F
ORPHA:254881,HP:0006554,Freq:F
ORPHA:254881,HP:0000739,Freq:F
ORPHA:254881,HP:0012377,Freq:F
ORPHA:254881,HP:0003198,Freq:F
ORPHA:254881,HP:0000640,Freq:F
ORPHA:254881,HP:0002073,Freq:F
ORPHA:254881,HP:0002066,Freq:F
ORPHA:254881,HP:0002076,Freq:F
ORPHA:254881,HP:0000597,Freq:F
ORPHA:254881,HP:0000648,Freq:F
ORPHA:254881,HP:0000508,Freq:F
ORPHA:254881,HP:0002151,Freq:F
ORPHA:254881,HP:0003390,Freq:F
ORPHA:254881,HP:0001337,Freq:F
ORPHA:254881,HP:0012692,Freq:F
ORPHA:254881,HP:0025722,Freq:F
ORPHA:79144,HP:0031282,Freq:F
ORPHA:79144,HP:0100798,Freq:VF
ORPHA:79144,HP:0011313,Freq:F
ORPHA:79144,HP:0000202,Freq:VR
ORPHA:79144,HP:0001798,Freq:OC
ORPHA:79144,HP:0012203,Freq:OC
ORPHA:79144,HP:0004691,Freq:VR
ORPHA:79144,HP:0002650,Freq:VR
ORPHA:79144,HP:0001792,Freq:F
ORPHA:79144,HP:0012710,Freq:OC
ORPHA:79144,HP:0040036,Freq:F
ORPHA:79144,HP:0030805,Freq:VF
ORPHA:79144,HP:0012296,Freq:VR
ORPHA:79144,HP:0005918,Freq:F
ORPHA:79144,HP:0008401,Freq:F
ORPHA:79144,HP:0100797,Freq:VF
ORPHA:79144,HP:0009951,Freq:F
ORPHA:79144,HP:0001385,Freq:VR
ORPHA:79144,HP:0001816,Freq:VF
ORPHA:79144,HP:0010793,Freq:VF
ORPHA:79144,HP:0001598,Freq:F
ORPHA:79144,HP:0030803,Freq:F
ORPHA:90650,HP:0000336,Freq:VF
ORPHA:90650,HP:0000677,Freq:VF
ORPHA:90650,HP:0001852,Freq:VF
ORPHA:90650,HP:0000365,Freq:VF
ORPHA:90650,HP:0009882,Freq:F
ORPHA:90650,HP:0001850,Freq:OC
ORPHA:90650,HP:0002738,Freq:F
ORPHA:90650,HP:0005640,Freq:OC
ORPHA:90650,HP:0000431,Freq:VF
ORPHA:90650,HP:0001376,Freq:VF
ORPHA:90650,HP:0005280,Freq:VF
ORPHA:90650,HP:0002652,Freq:VF
ORPHA:90650,HP:0005048,Freq:OC
ORPHA:90650,HP:0004279,Freq:F
ORPHA:90650,HP:0006487,Freq:F
ORPHA:90650,HP:0003042,Freq:F
ORPHA:90650,HP:0005916,Freq:F
ORPHA:90650,HP:0009778,Freq:F
ORPHA:90650,HP:0011001,Freq:F
ORPHA:90650,HP:0001256,Freq:VF
ORPHA:90650,HP:0000494,Freq:VF
ORPHA:90650,HP:0010109,Freq:VF
ORPHA:90650,HP:0000674,Freq:VF
ORPHA:90650,HP:0000316,Freq:VF
ORPHA:90650,HP:0009623,Freq:F
ORPHA:90650,HP:0002684,Freq:F
ORPHA:90650,HP:0000175,Freq:VF
ORPHA:90322,HP:0000026,Freq:VR
ORPHA:90322,HP:0000528,Freq:OC
ORPHA:90322,HP:0000365,Freq:OC
ORPHA:90322,HP:0000505,Freq:OC
ORPHA:90322,HP:0002355,Freq:F
ORPHA:90322,HP:0000613,Freq:OC
ORPHA:90322,HP:0001251,Freq:F
ORPHA:90322,HP:0100699,Freq:OC
ORPHA:90322,HP:0006313,Freq:OC
ORPHA:90322,HP:0012758,Freq:VF
ORPHA:90322,HP:0001034,Freq:OC
ORPHA:90322,HP:0000331,Freq:OC
ORPHA:90322,HP:0005328,Freq:F
ORPHA:90322,HP:0002650,Freq:OC
ORPHA:90322,HP:0000639,Freq:OC
ORPHA:90322,HP:0002545,Freq:VF
ORPHA:90322,HP:0000028,Freq:VR
ORPHA:90322,HP:0002061,Freq:OC
ORPHA:90322,HP:0000303,Freq:F
ORPHA:90322,HP:0000674,Freq:OC
ORPHA:90322,HP:0001249,Freq:VF
ORPHA:90322,HP:0008872,Freq:OC
ORPHA:90322,HP:0002240,Freq:OC
ORPHA:90322,HP:0001511,Freq:VF
ORPHA:90322,HP:0000509,Freq:OC
ORPHA:90322,HP:0000554,Freq:OC
ORPHA:90322,HP:0002808,Freq:OC
ORPHA:90322,HP:0006297,Freq:OC
ORPHA:90322,HP:0000400,Freq:OC
ORPHA:90322,HP:0007346,Freq:VF
ORPHA:90322,HP:0001288,Freq:F
ORPHA:90322,HP:0000486,Freq:OC
ORPHA:90322,HP:0006334,Freq:OC
ORPHA:90322,HP:0008936,Freq:OC
ORPHA:90322,HP:0000276,Freq:F
ORPHA:90322,HP:0002172,Freq:F
ORPHA:90322,HP:0002509,Freq:OC
ORPHA:90322,HP:0001371,Freq:OC
ORPHA:90322,HP:0000519,Freq:OC
ORPHA:90322,HP:0001999,Freq:VF
ORPHA:90322,HP:0000680,Freq:OC
ORPHA:284227,HP:0001041,Freq:OC
ORPHA:284227,HP:0001009,Freq:O
ORPHA:284227,HP:0004930,Freq:VF
ORPHA:284227,HP:0002170,Freq:F
ORPHA:284227,HP:0012418,Freq:O
ORPHA:284227,HP:0003237,Freq:O
ORPHA:284227,HP:0004936,Freq:F
